,recipe_id,ingredient,readings,amount
18392,4006367,お好み焼き粉,オコノミヤキコ,100g
18393,4006367,水,ミズ,150cc
18394,4006367,サラダ油,サラダユ,適量
18395,4006367,卵(L),タマゴ(L),4個
18396,4006367,お好みソース,オコノミソース,適量
18397,4006367,青海苔,アオノリ,少々
18398,4006367,マヨネーズ,マヨネーズ,お好みで
18399,4006367,刻みネギ,キザミネギ,お好みで
18400,1978788,豚ロースブロック(肩でもバラでもお好きな部分で),ブタロースブロック(カタデモバラデモオスキナブブンデ),800g
18401,1978788,ガーリックパウダー(にんにくすりおろしでもOK),ガーリックパウダー(ニンニクスリオロシデモOK),10g
18402,1978788,塩(美味しい塩がおすすめ),シオ(オイシイシオガオススメ),多め
18403,1978788,ブラックペッパー,ブラックペッパー,多め
18404,1978788,オリーブオイル,オリーブオイル,9.0
18405,3666219,大根,ダイコン,0.5本
18406,3666219,豚肉(こま切れや切り落としなどなんでも),ブタニク(コマギレヤキリオトシナドナンデモ),1パック(300gでした)
18407,3666219,油,アブラ,3.0
18408,3666219,塩コショウ,シオコショウ,適量
18409,3666219,料理酒,リョウリシュ,3.0
18410,3666219,みりん,ミリン,3.0
18411,3666219,醤油,ショウユ,3.0
18412,3666219,鶏ガラスープの素,ニワトリガラスープノモト,2.0
18413,3666219,ゆず胡椒チューブ,ユズコショウチューブ,3〜5cm位お好みで調整してください
18414,3666219,ねぎ,ネギ,適量
18415,2213026,豆腐,トウフ,1丁
18416,2213026,豚こま肉,ブタコマニク,150~200g
18417,2213026,玉ねぎ,タマネギ,1個
18418,2213026,醤油,ショウユ,7.5
18419,2213026,酒,サケ,6.0
18420,2213026,砂糖,サトウ,3.0
18421,2213026,みりん,ミリン,6.0
18422,2213026,出し汁,ダシジル,200cc
18423,2213026,擦りおろし生姜,コスリオロシショウガ,ひとかけ分
18424,630169,しらたき,シラタキ,2袋(400g)
18425,630169,醤油,ショウユ,9.0
18426,630169,酒,サケ,9.0
18427,630169,みりん,ミリン,9.0
18428,630169,砂糖,サトウ,3.0
18429,630169,バター,バター,10g
18430,1167891,長芋,ナガイモ,120g
18431,1167891,豆乳(無調整)と牛乳あわせて,トウニュウ(ムチョウセイ)トギュウニュウアワセテ,300cc
18432,1167891,顆粒コンソメ,カリュウコンソメ,小0.5
18433,1167891,塩,シオ,小1
18434,1167891,黒胡椒パセリ(仕上げにお好みで),クロコショウパセリ(シアゲニオコノミデ),適宜
18435,2482238,竹輪,チクワ,1本
18436,2482238,大葉,オオバ,1枚
18437,2482238,白ゴマ,シロゴマ,お好みで
18438,2482238,サラダ油,サラダユ,少量
18439,2482238,お好みの焼肉のタレ,オコノミノヤキニクノタレ,3.0
18440,2482238,爪楊枝,ツマヨウジ,2本
18441,1384327,炊いたご飯,タイタゴハン,茶碗5杯分
18442,1384327,ひき肉,ヒキニク,200g
18443,1384327,ゴボウ,ゴボウ,1本
18444,1384327,人参,ニンジン,0.5本
18445,1384327,じゃが芋,ジャガイモ,2個
18446,1384327,万能ねぎ(あれば),バンノウネギ(アレバ),適宜
18447,1384327,カレールー,カレールー,0.5箱
18448,1384327,水,ミズ,500ml
18449,1384327,酒,サケ,20ml
18450,1384327,顆粒かつおだしの素,カリュウカツオダシノモト,1.0
18451,1384327,サラダ油,サラダユ,適宜
18452,4348477,イワシ,イワシ,6尾(300g)
18453,4348477,塩こしょう,シオコショウ,少々
18454,4348477,小麦粉,コムギコ,少々
18455,4348477,バター,バター,3.0
18456,4348477,油,アブラ,3.0
18457,4348477,にんにく,ニンニク,1かけ
18458,4348477,しょうゆ,ショウユ,3.0
18459,1024738,挽き肉,ヒキニク,500g
18460,1024738,玉ねぎ,タマネギ,1個
18461,1024738,にんじん,ニンジン,I本
18462,1024738,ニンニク,ニンニク,1~2片
18463,1024738,卵,タマゴ,1~2個
18464,1024738,塩こしょうパン粉,シオコショウパンコ,各適量
18465,1024738,(ナツメグ),(ナツメグ),(お好みで適量)
18466,309358,イカゲソ,イカゲソ,200g
18467,309358,卵,タマゴ,2個
18468,309358,片栗粉,カタクリコ,適量
18469,309358,純正ごま油,ジュンセイゴマアブラ,大3強~4ぐらい
18470,309358,ネギ,ネギ,たっぷり
18471,309358,塩胡椒,シオコショウ,少々
18472,309358,お好み焼きソース,オコノミヤキソース,適量
18473,309358,マヨネーズ,マヨネーズ,適量
18474,23939,茹でダコ,ユデダコ,100~150g(お好みで)
18475,23939,米,ベイ,2合(360ml)
18476,23939,しょうが,ショウガ,1片
18477,23939,しょうゆ,ショウユ,6.0
18478,23939,日本酒,ニッポンシュ,6.0
18479,23939,みりん,ミリン,3.0
18480,23939,和風だしの素,ワフウダシノモト,0.5
18481,23939,出し昆布,ダシコンブ,10cm角
18482,23939,水,ミズ,2合分程度
18483,830075,小松菜,コマツナ,1束
18484,830075,生姜,ショウガ,1片
18485,830075,白ごま,シロゴマ,1.5
18486,830075,ごま油,ゴマアブラ,3.0
18487,830075,紛末鶏がらダシ,紛末ニワトリガラダシ,1.5
18488,830075,うまみ調味料(味の素),ウマミチョウミリョウ(アジノモト),10振り
18489,830075,塩胡椒,シオコショウ,少々
18490,2283873,豚肩ロース肉(トンカツ用)一人1枚~1.5枚,ブタカタロースニク(トンカツヨウ)イチニン1マイ~1.5マイ,2枚~3枚
18491,2283873,ガーリックパウダー(又はおろしにんにく),ガーリックパウダー(マタハオロシニンニク),少々
18492,2283873,塩胡椒,シオコショウ,少々
18493,2283873,小麦粉,コムギコ,適量
18494,2283873,炒め用油(最後にバター5~10g),イタメヨウアブラ(サイゴニバター5~10g),6.0
18495,2283873,水,ミズ,お肉に少な目のひたひた
18496,2283873,固形スープの素,コケイスープノモト,0.5~1個
18497,2283873,隠し味醤油,カクシミショウユ,3.0
18498,2283873,付け合わせの野菜,ツケアワセノヤサイ,適量
18499,556539,豆腐(絹木綿お好みで),トウフ(キヌモメンオコノミデ),1丁
18500,556539,大根おろし,ダイコンオロシ,6.0
18501,556539,生姜の摺り下ろし,ショウガノスリオロシ,1.0
18502,556539,出し汁,ダシジル,200cc
18503,556539,みりん,ミリン,6.0
18504,556539,薄口醤油,ウスクチショウユ,6.0
18505,556539,片栗粉,カタクリコ,1.5
18506,556539,刻み葱,キザミネギ,適量
18507,1929154,冬瓜(皮とワタを除いた状態),トウガ(ガワトワタヲノゾイタジョウタイ),100g
18508,1929154,油揚げ,アブラアゲ,0.33枚
18509,1929154,だし汁,ダシジル,300~350cc
18510,1929154,塩麹,シオコウジ,0.5
18511,1929154,味噌,ミソ,適量
18512,243550,里芋,サトイモ,6個
18513,243550,鶏挽き肉,ニワトリヒキニク,100g
18514,243550,ごま油,ゴマアブラ,1.0
18515,243550,だし汁,ダシジル,180cc
18516,243550,砂糖,サトウ,3.0
18517,243550,しょうゆ,ショウユ,6.0
18518,243550,だし汁,ダシジル,180cc
18519,243550,砂糖,サトウ,1.0
18520,243550,酒,サケ,3.0
18521,243550,しょうゆ,ショウユ,3.0
18522,243550,おろししょうが,オロシショウガ,しょうしょう
18523,243550,片栗粉,カタクリコ,3.0
18524,243550,水,ミズ,6.0
18525,2811440,玉ねぎ,タマネギ,1個(大きめ)
18526,2811440,鰹節パック,カツオブシパック,2個
18527,2811440,水,ミズ,3CUP(600cc)強
18528,2811440,本だし顆粒,ホンダシカリュウ,1.0
18529,2811440,味噌,ミソ,6.0
18530,2279050,茹でたそうめん,ユデタソウメン,250g
18531,2279050,キャベツ,キャベツ,100g(2枚)
18532,2279050,豚肉,ブタニク,80g
18533,2279050,薄力粉,ハクリキコ,大5
18534,2279050,水,ミズ,大5
18535,2279050,卵,タマゴ,1個
18536,2279050,ほんだし,ホンダシ,小1
18537,1266105,里芋長芋でも,サトイモナガイモデモ,8~10個
18538,1266105,水,ミズ,100cc
18539,1266105,和風顆粒ダシ,ワフウカリュウダシ,1.0
18540,1266105,酒,サケ,3.0
18541,1266105,砂糖,サトウ,3.0
18542,1266105,みりん,ミリン,3.0
18543,1266105,合わせ味噌,アワセミソ,3.0
18544,1266105,炒りゴマ市販の練りゴマでも,イリゴマシハンノネリゴマデモ,6.0
18545,1266105,水溶き片栗粉,ミズトキカタクリコ,水小さじ2片栗粉小さじ1
18546,2864055,さつまいも,サツマイモ,中1本
18547,2864055,お米,オコメ,2合
18548,2864055,ベーコン,ベーコン,2~3枚
18549,2864055,コンソメ(顆粒),コンソメ(カリュウ),小2
18550,2864055,ベビーチーズ,ベビーチーズ,2個~
18551,2864055,黒胡椒,クロコショウ,適量
18552,1727810,鶏もも肉,ニワトリモモニク,2枚(600gくらい)
18553,1727810,酒,サケ,6.0
18554,1727810,おろし玉ねぎ,オロシタマネギ,0.25個分
18555,1727810,おろしにんにく,オロシニンニク,1.0
18556,1727810,おろし生姜,オロシショウガ,3.0
18557,1727810,塩,シオ,1.0
18558,1727810,醤油,ショウユ,45.0
18559,1727810,ゴマ油,ゴマアブラ,1.0
18560,1727810,片栗粉,カタクリコ,適量
18561,3496116,塩さば,シオサバ,半身(小さめ)
18562,3496116,小麦粉,コムギコ,6.0
18563,3496116,水,ミズ,6.0
18564,3496116,パン粉,パンコ,適量
18565,3496116,玉ねぎ,タマネギ,やや小さめ0.25個
18566,3496116,マヨネーズ,マヨネーズ,6.0
18567,3496116,レモン汁,レモンジル,1.0
18568,3496116,ブラックペッパー,ブラックペッパー,適量
18569,874917,鶏むね肉(もも肉),ニワトリムネニク(モモニク),大1枚
18570,874917,小麦粉,コムギコ,適量
18571,874917,卵,タマゴ,1個
18572,874917,砂糖,サトウ,9.0
18573,874917,酢,ス,6.0
18574,874917,醤油,ショウユ,4.5
18575,874917,マヨネーズ,マヨネーズ,9.0
18576,874917,ゆで卵,ユデタマゴ,1個
18577,874917,たまねぎ,タマネギ,0.25個
18578,874917,牛乳(ヨーグルトor豆乳代用可),ギュウニュウ(ヨーグルトorトウニュウダイヨウカ),3.0
18579,874917,パセリ,パセリ,お好みで
18580,261837,茄子,ナスビ,1本
18581,261837,豚バラ肉,ブタバラニク,100g
18582,261837,生姜,ショウガ,薄切り1枚
18583,261837,そうめん,ソウメン,人数分
18584,261837,ヤマキのめんつゆ(2倍濃縮),ヤマキノメンツユ(2バイノウシュク),250cc
18585,261837,水,ミズ,250cc
18586,261837,ねぎ,ネギ,少々
18587,261837,大葉,オオバ,少々
18588,958649,里芋,サトイモ,4~5コ
18589,958649,豚肉,ブタニク,100gくらい
18590,958649,小松菜,コマツナ,0.5束
18591,958649,にんにく,ニンニク,1カケ
18592,958649,醤油,ショウユ,大1
18593,958649,お酒,オサケ,大1
18594,1675901,スパゲッティ,スパゲッティ,300g
18595,1675901,きのこいろいろ,キノコイロイロ,たっぷり
18596,1675901,ベーコン,ベーコン,2枚
18597,1675901,オリーブオイル,オリーブオイル,3.0
18598,1675901,にんにく,ニンニク,2片
18599,1675901,バター,バター,10g
18600,1675901,しょうゆ,ショウユ,9.0
18601,1675901,万能ねぎ,バンノウネギ,10本
18602,1055417,人参,ニンジン,0.5本
18603,1055417,じゃがいも,ジャガイモ,1個
18604,1055417,玉ねぎ,タマネギ,0.5
18605,1055417,キャベツ,キャベツ,3枚
18606,1055417,かぼちゃ,カボチャ,0.2切
18607,1055417,トマト,トマト,1個
18608,1055417,ベーコンorウインナー,ベーコンorウインナー,2枚(数本)
18609,1055417,水,ミズ,700cc
18610,1055417,コンソメ,コンソメ,2個
18611,1055417,オリーブオイル,オリーブオイル,大1
18612,1055417,塩コショウ又はクレイジーソルト,シオコショウマタハクレイジーソルト,少々
18613,1686929,セロリ,セロリ,1本
18614,1686929,塩昆布,シオコンブ,6.0
18615,1686929,かつおぶし,カツオブシ,1袋
18616,1686929,油,アブラ,適量
18617,2107533,絹ごし豆腐,キヌゴシトウフ,1丁
18618,2107533,ほうれん草,ホウレンソウ,適量
18619,2107533,卵,タマゴ,2個
18620,2107533,めんつゆ(3倍濃縮),メンツユ(3バイノウシュク),150cc
18621,2107533,水,ミズ,250cc
18622,2107533,砂糖,サトウ,3.0
18623,2107533,揚げ玉,アゲダマ,適量
18624,2107533,一味唐辛子,ヒトアジトウガラシ,お好みで
18625,1243461,鶏もも肉,ニワトリモモニク,150~200g
18626,1243461,大根,ダイコン,300g
18627,1243461,酒,サケ,大2
18628,1243461,しょうゆ,ショウユ,大112
18629,1243461,みりん,ミリン,大112
18630,1243461,砂糖,サトウ,大112
18631,1243461,コチュジャン,コチュジャン,小1
18632,1243461,鶏ガラ素,ニワトリガラモト,小1
18633,1243461,おろしにんにく,オロシニンニク,適量
18634,1243461,水,ミズ,250cc
18635,1243461,米,ベイ,小1
18636,1243461,サラダ油,サラダユ,適量
18637,2397302,じゃが芋,ジャガイモ,中2個
18638,2397302,大根,ダイコン,150g
18639,2397302,人参,ニンジン,細い所5cmくらい
18640,2397302,牛蒡,ゴボウ,1本
18641,2397302,筍(水煮),タケノコ(スイニ),4~5cm
18642,2397302,蓮根,レンコン,3~4cm
18643,2397302,生椎茸又はしめじ等の茸,ナマシイタケマタハシメジトウノタケ,2枚又は適量
18644,2397302,しらたき(蒟蒻でも可),シラタキ(コンニャクデモカ),小1袋
18645,2397302,豚バラ,ブタバラ,100g
18646,2397302,竹輪,チクワ,2本
18647,2397302,豆腐,トウフ,小1個
18648,2397302,長ネギ,ナガネギ,0.5本
18649,2397302,炒め用ごま油,イタメヨウゴマアブラ,3.0
18650,2397302,ダシ汁(又は水ダシ粉小匙1),ダシジル(マタハミズダシコショウサジ1),1000CC(1l)
18651,2397302,味噌,ミソ,50g~お好みで
18652,2612809,マヨネーズ,マヨネーズ,6.0
18653,2612809,鶏がらスープの素,ニワトリガラスープノモト,1.5
18654,2612809,麺つゆ,メンツユ,1.5
18655,2612809,ごま油,ゴマアブラ,0.5
18656,2612809,白ごま,シロゴマ,0.5
18657,2612809,にんにく(チューブ),ニンニク(チューブ),1~2センチ
18658,2612809,生姜(チューブ),ショウガ(チューブ),1~2センチ
18659,2090168,鯖,サバ,4切
18660,2090168,生姜,ショウガ,1かけ
18661,2090168,水,ミズ,50cc
18662,2090168,酒,サケ,50cc
18663,2090168,砂糖,サトウ,7.5
18664,2090168,みりん,ミリン,3.0
18665,2090168,醤油,ショウユ,50cc
18666,607719,じゃがいも,ジャガイモ,3~4個
18667,607719,豚挽き肉,ブタヒキニク,200g
18668,607719,長ねぎ,チョウネギ,0.5本(細めなら1本)
18669,607719,ちくわ,チクワ,2本
18670,607719,味噌,ミソ,3.0
18671,607719,しょうゆ,ショウユ,6.0
18672,607719,酒,サケ,6.0
18673,607719,みりん,ミリン,3.0
18674,607719,砂糖,サトウ,3.0
18675,3328416,木綿豆腐,コワタトウフ,0.5丁(200g)
18676,3328416,なす,ナス,2本
18677,3328416,にんにく,ニンニク,1かけ
18678,3328416,酒,サケ,3.0
18679,3328416,しょうゆ,ショウユ,6.0
18680,3328416,みりん,ミリン,1.5
18681,3328416,おろし生姜,オロシショウガ,1.0
18682,3328416,水,ミズ,3.0
18683,3504470,小松菜,コマツナ,1袋(3~4株)
18684,3504470,塩(レンジにかける時用),シオ(レンジニカケルトキヨウ),1.0
18685,3504470,昆布茶,コンブチャ,3.0
18686,3504470,お酢,オス,3.0
18687,3504470,みりん,ミリン,6.0
18688,3504470,塩,シオ,0.5
18689,3504470,唐辛子(輪切り),トウガラシ(ワギリ),2本分
18690,614836,鶏ささみ,ニワトリササミ,180g
18691,614836,クリームチーズ,クリームチーズ,50g
18692,614836,きゅうり,キュウリ,1本
18693,614836,しょう油,ショウユ,9.0
18694,614836,生わさび(市販チューブ),ナマワサビ(シハンチューブ),5cm
18695,614836,白ごま,シロゴマ,6.0
18696,614836,きざみのり,キザミノリ,適量
18697,2117163,卵,タマゴ,3個
18698,2117163,長ネギ,ナガネギ,0.33本
18699,2117163,人参,ニンジン,0.5本
18700,2117163,ダシダ(韓国の調味料),ダシダ(カンコクノチョウミリョウ),0.5
18701,2117163,おろしにんにく塩胡椒,オロシニンニクシオコショウ,各少々
18702,2117163,サラダ油,サラダユ,適量
18703,2625783,たまご,タマゴ,3個
18704,2625783,しらす,シラス,20g
18705,2625783,ほうれん草,ホウレンソウ,葉2〜3枚
18706,2625783,みりん,ミリン,6.0
18707,1714409,鶏もも肉,ニワトリモモニク,大3枚(1kg前後)
18708,1714409,たまねぎ,タマネギ,4個(400g)
18709,1714409,人参,ニンジン,1本(100g)
18710,1714409,にんにく,ニンニク,1個(大粒10片くらい)
18711,1714409,水,ミズ,400cc
18712,1714409,コンソメ(固形),コンソメ(コケイ),6個
18713,1714409,ケチャップ,ケチャップ,12.0
18714,1714409,中濃ソース,チュウコソース,6.0
18715,1714409,しょうゆ,ショウユ,2.0
18716,1714409,さとう,サトウ,1.0
18717,1714409,にんにくチューブ,ニンニクチューブ,2.0
18718,1714409,トマト缶,トマトカン,1缶
18719,1714409,塩(最後の味調整用),シオ(サイゴノアジチョウセイヨウ),0.5
18720,1714409,マーガリン,マーガリン,40g
18721,1714409,小麦粉,コムギコ,12.0
18722,1714409,オリーブ油(炒める時用),オリーブユ(イタメルトキヨウ),適量
18723,1714409,生クリームまたはコーヒークリーム,ナマクリームマタハコーヒークリーム,なくても可(お好みで)
18724,2300987,エノキタケの軸,エノキタケノジク,1束分
18725,2300987,バター,バター,5g
18726,2300987,醤油,ショウユ,1.0
18727,2300987,サラダ油,サラダユ,3.0
18728,2300987,胡椒,コショウ,少々
18729,3701400,豚バラ肉,ブタバラニク,3枚
18730,3701400,玉ねぎ,タマネギ,0.25個
18731,3701400,ブラックペッパー,ブラックペッパー,少々
18732,3701400,マヨネーズ,マヨネーズ,1.5
18733,3701400,醤油,ショウユ,1.5
18734,3701400,卵,タマゴ,1個
18735,3701400,ピザ用チーズ,ピザヨウチーズ,適量
18736,3701400,塩コショウ,シオコショウ,少々
18737,2902661,水またはだし汁,ミズマタハダシジル,600~650mL
18738,2902661,味噌,ミソ,60g
18739,2902661,顆粒だし(だし汁使用時は不要),カリュウダシ(ダシジルシヨウジハフヨウ),4g
18740,2902661,豆腐,トウフ,半丁(約150g程度)
18741,2902661,乾燥わかめ,カンソウワカメ,適量
18742,2902661,刻みネギ,キザミネギ,適量
18743,2902661,天かす,テンカス,適量
18744,577858,ホタテ缶(小)汁も全部,ホタテカン(ショウ)ジルモゼンブ,1缶
18745,577858,豚ひき肉,ブタヒキニク,300グラム
18746,577858,玉ねぎみじん切り,タマネギミジンギリ,0.5個分
18747,577858,片栗粉,カタクリコ,3.0
18748,577858,醤油,ショウユ,1.0
18749,577858,酒,サケ,1.0
18750,577858,オイスターソース,オイスターソース,1.0
18751,577858,塩コショウ,シオコショウ,少々
18752,577858,水,ミズ,3.0
18753,577858,ゴマ油,ゴマアブラ,0.5
18754,577858,シューマイの皮,シューマイノカワ,30枚
18755,3671030,牡蠣,カキ,中くらい16個〜
18756,3671030,濃口正油(たまり醤油OK),コイクチセイアブラ(タマリショウユOK),9.0
18757,3671030,砂糖,サトウ,
18758,3671030,酒,サケ,6.0
18759,3671030,鷹の爪(あれば),タカノツメ(アレバ),種は取り除きスライス
18760,3671030,みりん(最後に入れる),ミリン(サイゴニイレル),3.0
18761,2828042,さつまいも,サツマイモ,中1本
18762,2828042,人参,ニンジン,0.5本
18763,2828042,玉ねぎ,タマネギ,中1個
18764,2828042,粗挽きウインナー(ベーコンでも可),ホボヒキウインナー(ベーコンデモカ),3〜4本
18765,2828042,バター,バター,30g
18766,2828042,小麦粉,コムギコ,6.0
18767,2828042,牛乳(豆乳でも可),ギュウニュウ(トウニュウデモカ),150cc
18768,2828042,水,ミズ,150cc
18769,2828042,塩コショウ,シオコショウ,少々
18770,2828042,顆粒コンソメ,カリュウコンソメ,2.0
18771,2828042,お好みでパセリ,オコノミデパセリ,適量
18772,3407581,焼そば麺,ショウソバメン,1つ
18773,3407581,おたふく焼そばソース,オタフクショウソバソース,適量
18774,3407581,キャベツ,キャベツ,2枚
18775,3407581,ベーコンなど,ベーコンナド,お好きなだけ
18776,3407581,塩コショウ,シオコショウ,少々
18777,3407581,出汁汁,ダシジル,麺がほぐれるくらい
18778,298291,竹輪(ちくわ),チクワ(チクワ),2本
18779,298291,オクラ,オクラ,4本
18780,298291,酒,サケ,小2
18781,298291,砂糖,サトウ,小1
18782,298291,醤油,ショウユ,小1
18783,1506353,枝豆,エダマメ,200~300g
18784,1506353,塩,シオ,40g
18785,1506353,水,ミズ,1リットル
18786,345089,キャベツ,キャベツ,0.33玉くらいみじん切り
18787,345089,にんじん,ニンジン,0.5本みじん切り
18788,345089,玉ねぎ,タマネギ,小0.5個みじん切り
18789,345089,マヨネーズ,マヨネーズ,カップ0.5
18790,345089,砂糖,サトウ,2.0
18791,345089,塩,シオ,すこし
18792,345089,酢,ス,2.0
18793,3863812,鶏手羽元(もも肉やウィンナーなどお好きなお肉で),ニワトリテバモト(モモニクヤウィンナーナドオスキナオニクデ),1キロ使いました
18794,3863812,新じゃが,シンジャガ,5個
18795,3863812,かぼちゃ,カボチャ,0.25個
18796,3863812,ピーマン,ピーマン,5個
18797,3863812,レモン,レモン,1個
18798,3863812,オリーブオイル(漬け込み用),オリーブオイル(ヅケコミヨウ),3.0
18799,3863812,オリーブオイル(焼き用),オリーブオイル(ヤキヨウ),100cc
18800,3863812,クレイジーソルト(塩とハーブでも),クレイジーソルト(シオトハーブデモ),適量
18801,3863812,バジルパセリ荒挽きブラックペッパーなど,バジルパセリアラヒキブラックペッパーナド,お好みで適量
18802,3863812,バケット,バケット,お好みで
18803,1231861,牛薄切り肉,ウシウスギリニク,150g~200g
18804,1231861,玉ねぎ,タマネギ,12個
18805,1231861,しょうゆ,ショウユ,大12~大1
18806,1231861,酒,サケ,大1
18807,1231861,おろしにんにく,オロシニンニク,適量
18808,1231861,サラダ油,サラダユ,小2
18809,1231861,片栗粉,カタクリコ,小2
18810,1231861,しょうゆ,ショウユ,大1
18811,1231861,酒,サケ,大1
18812,1231861,みりん,ミリン,大1
18813,1231861,砂糖,サトウ,大1
18814,1231861,サラダ油,サラダユ,適量
18815,1605603,サンマ,サンマ,4尾
18816,1605603,酒,サケ,3.0
18817,1605603,みりん,ミリン,3.0
18818,1605603,しょうゆ,ショウユ,6.0
18819,1605603,おろししょうが(チューブでOK),オロシショウガ(チューブデOK),2~3cm
18820,1605603,片栗粉,カタクリコ,適量
18821,425733,豚ヒレ肉,ブタヒレニク,200g程
18822,425733,塩コショー,シオコショー,少々
18823,425733,片栗粉,カタクリコ,適量
18824,425733,砂糖,サトウ,6.0
18825,425733,ケチャップ,ケチャップ,6.0
18826,425733,濃口醤油,コイクチショウユ,1.5
18827,425733,ウスターソース,ウスターソース,1.5
18828,425733,みりん,ミリン,4.5
18829,425733,酒,サケ,4.5
18830,425733,味噌,ミソ,1.0
18831,425733,にんにくのすり下ろし,ニンニクノスリオロシ,1片分
18832,956704,春菊,シュンギク,1把(約200g)
18833,956704,ちくわ,チクワ,2本
18834,956704,醤油,ショウユ,3.0
18835,956704,砂糖,サトウ,3.0
18836,956704,酒,サケ,1.5
18837,956704,赤唐辛子の小口切り,アカトウガラシノコグチキリ,1本分
18838,956704,炒りごま,イリゴマ,適量
18839,956704,サラダ油(またはごま油),サラダユ(マタハゴマアブラ),3.0
18840,2589079,キャベツ(千切り),キャベツ(センギリ),50g
18841,2589079,ノンオイルツナ,ノンオイルツナ,35g(0.5缶)
18842,2589079,卵,タマゴ,1個
18843,2589079,牛乳,ギュウニュウ,50cc
18844,2589079,マヨネーズ,マヨネーズ,1.0
18845,2589079,塩,シオ,少々
18846,2589079,こしょう,コショウ,少々
18847,2589079,パン粉,パンコ,3.0
18848,2589079,粉チーズ,コナチーズ,1.0
18849,2589079,プチトマト,プチトマト,2個
18850,3577762,卵,タマゴ,2個
18851,3577762,ウィンナー,ウィンナー,3本
18852,3577762,じゃがいも,ジャガイモ,中2個
18853,3577762,塩,シオ,0.5
18854,3577762,砂糖,サトウ,2.0
18855,3577762,胡椒,コショウ,少し
18856,3577762,玉ねぎ,タマネギ,0.25個
18857,3577762,マヨネーズ(出来ればカロリー控え目の),マヨネーズ(デキレバカロリーヒカエメノ),12.0
18858,3577762,ケチャップ,ケチャップ,2滴
18859,3577762,砂糖,サトウ,1.0
18860,1022183,鶏胸肉,ニワトリムネニク,約250g
18861,1022183,玉ねぎ,タマネギ,小0.5個
18862,1022183,カレー粉,カレーコ,1.5
18863,1022183,ケチャップ,ケチャップ,6.0
18864,1022183,しょうゆ,ショウユ,3.0
18865,1022183,酒,サケ,3.0
18866,1022183,砂糖,サトウ,1.0
18867,1022183,塩コショウ,シオコショウ,少々
18868,3735276,豚レバー,ブタレバー,120g
18869,3735276,しめじ,シメジ,0.5パック
18870,3735276,ブロッコリー,ブロッコリー,0.33程度を小房に
18871,3735276,オリーブオイル,オリーブオイル,1.0
18872,3735276,酒,サケ,3.0
18873,3735276,醤油,ショウユ,3.0
18874,3735276,生姜すりおろし,ショウガスリオロシ,1片
18875,3735276,カレー粉,カレーコ,1.0
18876,3735276,片栗粉,カタクリコ,3.0
18877,3735276,ヨーグルト(無糖),ヨーグルト(ムトウ),3.0
18878,3735276,砂糖,サトウ,3.0
18879,3735276,ケチャップ,ケチャップ,3.0
18880,3735276,蜂蜜,ハチミツ,1.0
18881,3735276,醤油,ショウユ,1.0
18882,1851007,合い挽きミンチ,アイビキミンチ,300g
18883,1851007,玉ねぎ,タマネギ,0.5個
18884,1851007,卵,タマゴ,1個
18885,1851007,パン粉,パンコ,1カップ
18886,1851007,牛乳,ギュウニュウ,100cc
18887,1851007,塩,シオ,少々
18888,1851007,こしょう,コショウ,少々
18889,1851007,サラダ油,サラダユ,少々
18890,1709407,小松菜,コマツナ,1束
18891,1709407,人参,ニンジン,0.33本
18892,1709407,ごま油,ゴマアブラ,1.0
18893,1709407,だし醤油,ダシショウユ,3.0
18894,1709407,白ゴマ,シロゴマ,3.0
18895,1639629,みつ葉,ミツハ,1束
18896,1639629,ツナ,ツナ,1缶
18897,1639629,生姜すりおろし,ショウガスリオロシ,チューブ小さじ2~3
18898,1639629,マヨネーズ,マヨネーズ,6.0
18899,1639629,醤油,ショウユ,1.0
18900,1639629,すりごま,スリゴマ,1.0
18901,2463057,大根,ダイコン,150g
18902,2463057,にんじん,ニンジン,0.5本
18903,2463057,ごぼう天,ゴボウテン,2本
18904,2463057,しょうゆ,ショウユ,6.0
18905,2463057,砂糖,サトウ,3.0
18906,2463057,みりん,ミリン,3.0
18907,2463057,顆粒和風だしの素,カリュウワフウダシノモト,0.5
18908,2463057,水,ミズ,200cc
18909,3211730,じゃがいも(乱切り),ジャガイモ(ランギリ),中3個
18910,3211730,玉ねぎ(スライス),タマネギ(スライス),0.5個
18911,3211730,ウインナー(斜め1/2カット),ウインナー(ナナメ1/2カット),6本
18912,3211730,オリーブオイル,オリーブオイル,6.0
18913,3211730,塩こしょう,シオコショウ,適量
18914,3211730,マヨネーズ,マヨネーズ,6.0
18915,3211730,カレーパウダー,カレーパウダー,1.0
18916,3211730,白ワイン,シロワイン,3.0
18917,3211730,パセリ(みじん切り),パセリ(ミジンギリ),3.0
18918,638723,鶏モモ,ニワトリモモ,1枚
18919,638723,キャベツ,キャベツ,0.25ヶ
18920,638723,酒,サケ,50cc
18921,638723,塩コショウ,シオコショウ,適量
18922,638723,ねぎ,ネギ,半束程度
18923,638723,ゴマ油,ゴマアブラ,3.0
18924,638723,美味しい塩,オイシイシオ,小さじ半
18925,638723,ブラックペッパー,ブラックペッパー,好きなだけ
18926,2190820,しめじ(他のきのこでもOK),シメジ(タノキノコデモOK),100g
18927,2190820,卵,タマゴ,1個
18928,2190820,水溶き片栗粉,ミズトキカタクリコ,適量
18929,2190820,青ネギ(小口切り),アオネギ(コグチキリ),適量
18930,2190820,白だし(7倍),シロダシ(7バイ),50CC
